global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
362,1,232,6,84,0.00010350209371259691,0.00011514223295691304,0.006253530598621326,0.0009880956763824178,0.0009647340061668931,0.00041392729492444107,0.00025982691246983515,0.0004545908885219281,0.0001587904392007969,0.00028475289323125994,1
363,1,233,6,84,0.00010345588067443947,0.00011509023363239026,0.006253454391957586,0.0009851523898924967,0.0009620622816440831,0.00041326758146048776,0.0002590462785239349,0.0004535231066470308,0.00015952263930309302,0.0002862257465735361,1
364,1,234,6,84,0.00010341009087838026,0.00011503874651272915,0.006253378666005035,0.0009822217399725025,0.000959398217293767,0.00041261083311773636,0.00025826618089899554,0.00045245062932590375,0.00016023550167260973,0.0002876590258899304,1
365,1,235,6,84,0.00010336471784602067,0.0001149877636273763,0.006253303415407339,0.0009793036251147587,0.0009567417854090087,0.0004119570225257737,0.0002574866781588753,0.0004513736547304168,0.0001609292800249749,0.0002890533644714954,1
366,1,236,6,84,0.00010331975523960416,0.0001149372771745818,0.006253228634903158,0.0009763979452921021,0.0009540929588708086,0.0004113061228304771,0.0002567078272706128,0.00045029237666778223,0.0001616042280511547,0.00029040938715400345,1
367,1,237,6,84,0.00010327519685849605,0.00011488727951729284,0.006253154319324162,0.0009735046019313341,0.0009514517111275866,0.000410658107681681,0.0002559296835566923,0.0004492069844970642,0.00016226059912440933,0.00029172771027748866,1
368,1,238,6,84,0.00010323103663575628,0.00011483776317916185,0.0062530804635930705,0.0009706234978872028,0.0009488180161756125,0.00041001295122119964,0.0002551523008631493,0.0004481176634582675,0.00016289864610052115,0.0002930089417674151,1
369,1,239,6,84,0.00010318726863481926,0.0001147887208406597,0.0062530070627217806,0.0009677545374168842,0.0009461918485396678,0.00040937062807113416,0.0002543757314611743,0.00044702459452734795,0.0001635186211028152,0.00029425368120608857,1
370,1,240,6,84,0.00010314388704624304,0.00011474014533528466,0.006252934111809515,0.000964897626155183,0.0009435731832545657,0.0004087311133225026,0.0002536000261433922,0.0004459279545881593,0.00016412077532085913,0.00029546251984043635,1
371,1,241,6,84,0.00010310088618455284,0.00011469202964586011,0.006252861606040951,0.0009620526710898214,0.0009409619958470858,0.00040809438252410366,0.0002528252342549034,0.00044482791654374125,0.00016470535884868288,0.0002966360406775926,1
372,1,242,6,84,0.00010305826048519547,0.00011464436690095957,0.006252789540684512,0.000959219580537302,0.0009383582623187874,0.00040746041167176396,0.0002520514037429587,0.00044372464938934617,0.00016527262051524344,0.00029777481852151126,1
373,1,243,6,84,0.00010301600450152027,0.0001145971503713828,0.006252717911090569,0.0009563982641195607,0.0009357619591288187,0.000406829177197741,0.00025127858113821927,0.00044261831822616366,0.00016582280775942428,0.00029887942007207055,1
374,1,244,6,84,0.00010297411290189554,0.00011455037346675763,0.006252646712689787,0.0009535886327408072,0.0009331730631777303,0.00040620065596050695,0.0002505068115918261,0.0004415090843382665,0.00016635616648506504,0.00029995040399689014,1
375,1,245,6,84,0.00010293258046686533,0.00011450402973220646,0.006252575940991439,0.0009507905985647235,0.0009305915517918358,0.0004055748252347277,0.00024973613896630653,0.0004403971053809494,0.00016687294095052102,0.00030098832094991473,1
376,1,246,6,84,0.00010289140208640553,0.00011445811284510325,0.006252505591581785,0.0009480040749922654,0.000928017402707395,0.0004049516627014748,0.00024896660582913766,0.00043928253538573,0.00016737337367842285,0.0003019937137696605,1
377,1,247,6,84,0.00010285057275723485,0.00011441261661193248,0.006252435660122464,0.0009452289766399303,0.0009254505940563349,0.0004043311464387939,0.0002481982534157021,0.00043816552471110103,0.00016785770531823423,0.0003029671173844476,1
378,1,248,6,84,0.00010281008758020619,0.00011436753496519273,0.006252366142348959,0.0009424652193181749,0.0009228911043514532,0.0004037132549123617,0.0002474311218148465,0.0004370462204078965,0.00016832617462022198,0.0003039090590737155,1
379,1,249,6,84,0.00010276994175776211,0.0001143228619604222,0.006252297034069059,0.0009397127200106906,0.0009203389124728108,0.00040309796696653445,0.0002466652497980832,0.0004359247659172364,0.0001687790183099347,0.00030482005843303654,1
380,2,0,7,120,9.688513359126997e-05,0.00010392404939329023,0.006263865383191093,0.000936811574319954,0.0009188513510842805,0.00038637547552498365,0.028024148397058433,0.06435457650920223,0.002832811306292074,0.001646999522640432,1
381,2,1,7,120,9.017069888975955e-05,9.57038095912898e-05,0.006264250439913209,0.0009328531170135302,0.00091792057308064,0.00037095187749046636,0.0021783034918927413,0.002827974917473448,0.0020001714628549126,0.0014595058852037988,1
382,2,2,7,120,8.50801470272817e-05,8.86380963795603e-05,0.006265043672603192,0.0009287901888206387,0.000916943301344882,0.00035829159242339403,0.0018063581235785574,0.0026705860357778576,0.0016739781610581811,0.0012825428676899236,1
383,2,3,7,120,8.090481905213441e-05,8.2559563748343e-05,0.006266013377310287,0.000924955052197679,0.0009159835195765612,0.00034755823997790146,0.0015271223356089411,0.00254417519279166,0.0014066036127654306,0.001136684948800641,1
384,2,4,7,120,7.736924346910017e-05,7.73589684048327e-05,0.006266995043516783,0.0009214296244283861,0.0009150332863983705,0.00033837450295660855,0.0013297938144980744,0.002430700113006439,0.0011890461407352473,0.0010199794535003244,1
385,2,5,7,120,7.431957735445738e-05,7.291867072432823e-05,0.006267906811135563,0.0009182144053746668,0.0009140752676742303,0.0003304672153836753,0.0011858387063748183,0.00232749352407501,0.0010104917994490795,0.0009260461493977033,1
386,2,6,7,120,7.1649647639419e-05,6.911936375109499e-05,0.006268716268664889,0.0009152830554796493,0.0009130939748100004,0.0003236067144194789,0.001076079776479578,0.0022332399727787457,0.0008628077698511347,0.0008490640497174259,1
387,2,7,7,120,6.927882003441958e-05,6.585104087449914e-05,0.006269416327072929,0.0009126014624484952,0.0009120783361641413,0.0003175978407701824,0.0009893612495628548,0.0021466912232007947,0.000740136108530621,0.0007846790889562348,1
388,2,8,7,120,6.714453618169136e-05,6.301878429028114e-05,0.0062700117802677435,0.0009101352196922598,0.0009110217397823903,0.00031227901641943753,0.0009189859948086209,0.0020666903169356244,0.0006380171297386629,0.0007297697184773859,1
389,2,9,7,120,6.519871850822332e-05,6.054412734820699e-05,0.0062705123256095886,0.0009078526341299286,0.0009099212964027741,0.0003075202389097006,0.0008606636896801583,0.0019922541322382158,0.0005528938771496368,0.0006820964238297266,1
390,2,10,7,120,6.340507021406448e-05,5.836391777079112e-05,0.006270929086848062,0.0009057257590961039,0.0009087769313439704,0.000303219257028863,0.0008114753479366534,0.001922595579556265,0.00048185514453485777,0.0006400365758400247,1
391,2,11,7,120,6.17366634922568e-05,5.642811524609281e-05,0.006271272974443412,0.000903730518661025,0.0009075905402170428,0.0002992968846261564,0.0007693426836625626,0.0018571064251436023,0.00042248872764044263,0.0006024041092033219,1
392,2,12,7,120,6.0173799455569705e-05,5.469735579066536e-05,0.006271553988708705,0.0009018464349704716,0.0009063652912437042,0.00029569232786765264,0.0007327404889893576,0.001795324548483769,0.000372785935433063,0.0005683267164262664,1
393,2,13,7,120,5.8702197312540325e-05,5.314069355637489e-05,0.006271780992607162,0.0009000562109614218,0.0009051050879650457,0.000292359020761562,0.0007005288405677765,0.0017368991395383506,0.000331072623548055,0.0005371597852774064,1
394,2,14,7,120,5.7311531133055615e-05,5.173368204393341e-05,0.0062719617070122495,0.0008983452891929316,0.0009038141763486206,0.00028926115973114424,0.0006718469503306533,0.0016815599278606798,0.00029595573458578086,0.0005084244795569148,1
395,2,15,7,120,5.599429136515231e-05,5.0456825614176356e-05,0.006272102801582127,0.0008967014399664507,0.0009024968702289729,0.00028637094799887107,0.0006460408506561854,0.0016290925507275473,0.0002662798292330964,0.00048176249599625,1
396,2,16,7,120,5.4744925846280253e-05,4.929437117277264e-05,0.006272210018054724,0.0008951143981022193,0.0009011573683534958,0.0002836664736646244,0.0006226113680459818,0.0015793201373603002,0.0002410905574774646,0.00045690286157289416,1
397,2,17,7,120,5.355920838946488e-05,4.82333871754851e-05,0.006272288296063741,0.0008935755516871304,0.0008997996395602961,0.0002811301146896926,0.0006011754575247162,0.0015320902182212844,0.00021960328665193723,0.00043363763076166383,1
398,2,18,7,120,5.243378557825805e-05,4.726307361463044e-05,0.006272341888661427,0.0008920776791602786,0.0008984273570308066,0.000278747362811997,0.000581437093066455,0.0014872659153216958,0.00020117583629007611,0.0004118042139748797,1
399,2,19,7,120,5.1365859126338986e-05,4.6374251765039704e-05,0.006272374463227086,0.0008906147286559358,0.0008970438668600703,0.0002765059704429793,0.0005631652815179017,0.001444720259580977,0.000185284711002923,0.0003912726448613894,1
400,2,20,7,120,5.035296901709516e-05,4.555899061453458e-05,0.0062723891874328416,0.0008891816331676849,0.0008956521798851438,0.0002743953409369126,0.0005461775473511316,0.0014043327875489983,0.00017150446562102573,0.00037193649195868094,1
401,2,21,7,120,4.939285009487514e-05,4.4810335371192514e-05,0.006272388801625645,0.0008877741556245026,0.0008942549786859955,0.0002724060988971175,0.0005303276010920614,0.0013659876603102279,0.0001594899549088213,0.0003537064373065302,1
402,2,22,7,120,4.8483341194162993e-05,4.41221110604157e-05,0.006272375679530723,0.0008863887587902676,0.0008928546339732003,0.0002705297915309255,0.0005154961959586422,0.001329572761916783,0.00014896125243762375,0.00033650578314289745,1
403,2,23,7,120,4.762233111287174e-05,4.34887806132885e-05,0.006272351879197082,0.000885022495739265,0.0008914532263065762,0.00026875868393074436,0.0005015844044727833,0.0012949794196118198,0.0001396910164817883,0.000320267344044592,1
404,2,24,7,120,4.6807729837966905e-05,4.290534198698082e-05,0.0062723191859023805,0.000883672917420893,0.0008900525703635694,0.000267085620603394,0.0004885086935460698,0.0012621024521860026,0.00013149405427116423,0.00030493131609467906,1
405,2,25,7,120,4.603745658051096e-05,4.2367252883833756e-05,0.0062722791484659405,0.0008823379944668834,0.0008886542399026509,0.00026550393290129815,0.0004761973359819284,0.001230840386542192,0.00012421881954193515,0.0002904438321646963,1
406,2,26,7,120,4.5309438554305524e-05,4.187037473047888e-05,0.006272233110154496,0.0008810160509189279,0.0008872595922260134,0.0002640073775992786,0.00046458780614340445,0.0012010957400075042,0.0001177405709772021,0.0002767559904323003,1
407,2,27,7,120,4.462161620540705e-05,4.141092992205411e-05,0.006272182235133737,0.0008797057079788969,0.0008858697914118954,0.0002625900960665404,0.00045362487499594096,0.0011727752636799156,0.00011195592688190057,0.000263823204466604,1
408,2,28,7,120,4.39719519079418e-05,4.098546808860299e-05,0.006272127531227604,0.0008784058362194419,0.000884485829907127,0.00026124658660920167,0.00044325922814059804,0.0011457901591381998,0.00010677857036234119,0.0002516047674788154,1
409,2,29,7,120,4.3358440099187535e-05,4.0590838433665604e-05,0.006272069869593538,0.0008771155149650321,0.0008831085482895575,0.0002599716848583121,0.0004334464453132012,0.001120056217047172,0.00010213588519277024,0.00024006355427064874,1
410,2,30,7,120,4.2779117520133366e-05,4.0224166136564934e-05,0.006272010001801819,0.000875833997768897,0.0008817386531533503,0.00025876054874892306,0.0004241462426736209,0.001095493888765288,9.796633295165604e-05,0.00022916581023624662,1
411,2,31,7,120,4.223207272546031e-05,3.9882831484949105e-05,0.00627194857471262,0.0008745606830853317,0.0008803767331607012,0.00025760864583501274,0.00041532189785365,0.0010720282859658992,9.421741095209523e-05,0.00021888098876358136,1
412,2,32,7,120,4.1715454378625474e-05,3.956445087997621e-05,0.006271886143471601,0.0008732950893794618,0.0008790232733610666,0.0002565117415326545,0.0004069398114796433,0.001049589133638893,9.084406010064173e-05,0.0002091816143073689,1
413,2,33,7,120,4.122747809298755e-05,3.926685918473979e-05,0.006271823182888061,0.0008720368340314293,0.0008776786679062596,0.00025546588747149627,0.0003989691530994577,0.0010281106548770008,8.780741647059568e-05,0.00020004315202785432,1
414,2,34,7,120,4.0766431746157755e-05,3.898809310702261e-05,0.006271760097414449,0.0008707856154881027,0.00087634323130488,0.00025446740953247865,0.00039138158275022833,0.0010075314380649958,8.507382343179977e-05,0.00019144387325663797,1
415,2,35,7,120,4.0330679304511766e-05,3.872637545073391e-05,0.006271697229911402,0.0008695411981954662,0.0008750172083622009,0.0002535128954110124,0.0003841510095635357,0.0009877942510944143,8.261403956189976e-05,0.0001833647074957832,1
416,2,36,7,120,3.991866326275889e-05,3.848010015893078e-05,0.006271634869353804,0.0008683033999108525,0.0008737007829450233,0.00025259918170727726,0.00037725339201245085,0.0009688458502767372,8.040259325824179e-05,0.00017578907443140798,1
417,2,37,7,120,3.9528905842528826e-05,3.824781812260414e-05,0.006271573257610709,0.0008670720810512643,0.0008723940857048305,0.0002517233406407425,0.0003706665615578382,0.0009506367702536334,7.841724746643438e-05,0.00016870269080899322,1
418,2,38,7,120,3.916000911230273e-05,3.80282237552562e-05,0.0062715125954132854,0.0008658471357818754,0.0008710972008797945,0.0002508826665337259,0.0003643700664560448,0.0009331211073735456,7.66385476998e-05,0.00016209334744323307,1
419,2,39,7,120,3.8810654195133404e-05,3.7820142343355636e-05,0.006271453047609554,0.0008646284845906131,0.0008698101722868294,0.0002500746622262333,0.0003583450273349614,0.0009162562919720801,7.504943423722226e-05,0.0001559506530295946,1
420,2,40,7,120,3.847959972567858e-05,3.762251818259778e-05,0.00627139474779157,0.0008634160681285347,0.0008685330086001516,0.000249297025581145,0.0003525740126132335,0.0009000028779606852,7.363490502465382e-05,0.0001502657425429606,1
421,2,41,7,120,3.816567970711444e-05,3.743440350470817e-05,0.00627133780236997,0.0008622098421275646,0.0008672656880053971,0.0002485476362251188,0.0003470409169486558,0.0008843243194078742,7.238171996662296e-05,0.000145030949664003,1
422,2,42,7,120,3.786780090427133e-05,3.7254948191394324e-05,0.006271282294161275,0.0008610097732324803,0.0008660081623042537,0.0002478245426493391,0.0003417308570754688,0.0008691867719030027,7.127814034845349e-05,0.00014023944462080958,1
423,2,43,7,120,3.758493989356741e-05,3.708339026358627e-05,0.006271228285545466,0.000859815835606994,0.0008647603605384647,0.00024712594977169955,0.00033663007146505385,0.0008545588918714381,7.031369906868989e-05,0.0001358848440040664,1
424,2,44,7,120,3.731613987418515e-05,3.691904712591917e-05,0.006271175821244303,0.0008586280081943048,0.0008635221921904774,0.00024645020703858257,0.00033172582545269247,0.0008404116407597454,6.947899874670666e-05,0.0001319608011790377,1
425,2,45,7,120,3.7060507329258005e-05,3.676130753939708e-05,0.006271124930764879,0.0008574462725272186,0.0008622935500133657,0.0002457957971227135,0.0003270063317013162,0.000826718117741114,6.876553561655366e-05,0.0001284605918779653,1
