global_sweep,phase,phase_index,phase_sweep,degree_min,degree_max,active_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
108,window,0,108,0,5,56,56,0.0010150040319654374,0.0009425035472010537,0.006500965363181471,0.006345571549304186,0.004657985428285165,0.0030578632769254262,0.0008267340190744394,0.0006933811624227564,0.0008609810142133403,0.0013442184938037348,21.994179815985262,2391.3217596770264,1
109,window,0,109,0,5,56,56,0.0010103407439197797,0.0009417220838744323,0.006491515071885079,0.006297229670408432,0.004696371746554887,0.003051422969490544,0.0007985910662869873,0.0006738490584750366,0.0008306400398195683,0.0012952381309674435,22.013384765014052,2413.3353043929674,1
110,window,0,110,0,5,56,56,0.001006156733460553,0.0009413072666261838,0.006482850407717402,0.006253313184400779,0.004736272027949418,0.0030464225213217566,0.0007715119743026374,0.0006550612115862487,0.0008013058417221294,0.0012478969063811805,21.99030154501088,2435.325766097987,1
111,window,0,111,0,5,56,56,0.0010024193693621574,0.0009412253850483463,0.006474913663606945,0.006213552673933507,0.004777371130415132,0.0030427371348453677,0.0007454559057059053,0.0006369854392010362,0.0007729441036088383,0.001202138151766706,22.014841734897345,2457.340767042013,1
112,window,0,112,0,5,56,56,0.0009990975785155623,0.0009414448743743787,0.00646765094400603,0.006177688178853049,0.004819387126270249,0.003040249983402271,0.0007203835913120137,0.0006195908875954991,0.0007455217766968237,0.0011579073157097848,22.00670296815224,2479.347624062095,1
113,window,0,113,0,5,56,56,0.0009961618329538387,0.0009419362502657187,0.006461011943502755,0.00614546952481681,0.0048620688015857914,0.0030388519158598176,0.0006962572694474107,0.0006028479858939263,0.0007190070295160221,0.0011151518781029285,21.989854695042595,2501.3376382309943,1
114,window,0,114,0,5,56,56,0.00099358412908529,0.000942672035029216,0.006454949735001731,0.00611665657538069,0.004905193167650522,0.0030384411384176274,0.0006730406276439442,0.0005867284014999203,0.0006933691999062958,0.0010738212683812334,21.991969156078994,2523.329770725919,1
115,window,0,115,0,5,56,56,0.0009913379599940627,0.000943626677260636,0.006449420567495743,0.006091019407986323,0.004948563036981366,0.0030389228817514677,0.0006506987466611931,0.0005712049968581538,0.0006685787491113724,0.0010338667873381713,22.000930115114897,2545.330855231965,0
116,window,0,116,0,5,56,56,0.0009893982816916581,0.0009447764667247555,0.006444383673376851,0.0060683384159721755,0.004992004700946871,0.0030402090601083184,0.0006291980467383278,0.0005562517874735755,0.0006446072178993556,0.0009952415324211558,22.016410558018833,2567.347348019015,0
117,window,0,117,0,5,56,56,0.0009877414742016537,0.0009460994460846852,0.006439801085172517,0.006048404340147275,0.005035365733583142,0.0030422179276593806,0.0006085062359703289,0.0005418439011221173,0.0006214271845915696,0.000957900326286626,22.00593665195629,2589.3533681898843,0
118,window,0,118,0,5,56,56,0.0009863452983382719,0.0009475753208918758,0.006435637461540016,0.006031018234590309,0.005078512936328146,0.003044873736321993,0.0005885922607388493,0.0005279575381903582,0.000599012224942725,0.0009217996485175536,21.99470083997585,2611.3481517389882,0
119,window,0,119,0,5,56,56,0.0009851888490019678,0.0009491853690501091,0.006431859922309261,0.006015991372173747,0.00512133043083169,0.0030481063983526205,0.0005694262581041,0.0005145699330894554,0.0005773368737661761,0.0008868975703272492,21.995944207999855,2633.3441853949334,0
120,window,0,120,0,5,56,56,0.0009842525057653358,0.0009509123507787063,0.006428437892328983,0.006003145095881461,0.005163717901347625,0.0030518511562669507,0.0005509795100747226,0.0005016593166991971,0.0005563765882502798,0.0008531536921463428,21.993791733169928,2655.3380777409766,0
121,window,0,121,0,5,56,56,0.0009835178814640638,0.0009527404199242533,0.006425342953843686,0.005992310622312241,0.005205588984128582,0.0030560482620323997,0.0005332243996802713,0.0004892048797959525,0.0005361077128776399,0.0008205290839511911,21.983883028151467,2677.322044369066,0
122,window,0,122,0,5,56,56,0.000982967769443834,0.0009546550373097666,0.006422548707107779,0.005983328803872529,0.0052468697984043395,0.0030606426669812876,0.0005161343687777955,0.00047718673743322933,0.0005165074458837895,0.0007889862282026954,22.019396961200982,2699.3415249299724,0
123,window,0,123,0,5,56,56,0.0009825860900472738,0.0009566428866663362,0.006420030638927796,0.00597604985609327,0.005287497611658428,0.0030655837234887795,0.0004996838775155481,0.00046558589424016154,0.0004975538071943514,0.0007584889653172615,21.992732577957213,2721.3343414969277,0
124,window,0,124,0,5,56,56,0.0009823578368576874,0.0009586917935651768,0.006417765998813275,0.005970333056291053,0.005327419630793083,0.003070824899131278,0.00048384836538038474,0.000454384210614943,0.00047922560777620025,0.0007290024415366576,21.997300771065056,2743.3317262080964,0
125,window,0,125,0,5,56,56,0.0009822690231504198,0.0009607906476569965,0.006415733682410713,0.005966046419466833,0.005366591910203313,0.0030763235037744308,0.0004686042137790383,0.00044356436978759754,0.00046150242034214957,0.0007004930590944331,22.001806749030948,2765.3336148699746,0
126,window,0,126,0,5,56,56,0.0009823066289389303,0.0009629293284307941,0.00641391412189248,0.0059630663569267455,0.005404978367616083,0.0030820404298240074,0.00045392871007812735,0.00043310984573627457,0.000444364551362273,0.0006729284286142815,22.004531390964985,2787.3382290790323,0
127,window,0,127,0,5,56,56,0.0009824585489431497,0.0009650986346234494,0.00641228918297307,0.0059612773226449985,0.005442549898672868,0.0030879399056983857,0.0004398000130426238,0.00042300487194828326,0.00042779301432540375,0.0006462773236146814,22.005521787097678,2809.343833049061,0
128,window,0,128,0,5,56,56,0.0009827135417516029,0.000967290217344257,0.006410842068228385,0.005960571451893861,0.005479283581551971,0.0030939892624404428,0.0004261971196234767,0.00041323441100053407,0.00041176950420479893,0.0006205096370702969,22.016037839930505,2831.359952692874,0
129,window,0,129,0,5,56,56,0.0009830611803983908,0.0009694965169231689,0.006409557226398693,0.005960848196158372,0.005515161963372074,0.0031001587132746043,0.000413099833035488,0.00040378412496238145,0.0003962763730835965,0.0005955963399352001,21.985184577060863,2853.3452197979204,0
130,window,1,0,1,6,83,84,0.0010822520922152714,0.0008613153953035544,0.0063584311135645565,0.004404305288504104,0.0035007133865175076,0.002734069355020987,0.026497109274965246,0.04263677504335942,0.015229528297739636,0.01190918001273068,50.5822964659892,2903.92834823695,1
131,window,1,1,1,6,83,84,0.0008078472960498928,0.0006946895787205724,0.0063713494879405605,0.004070711887016309,0.0033097124455943286,0.002240579308031529,0.01919016414469024,0.01919900682959884,0.008654920153987151,0.007170085615290955,50.57753024692647,2954.506034909049,1
132,window,1,2,1,6,83,84,0.0006643415355268033,0.0005817546900750737,0.006373367653817144,0.0038677860752870316,0.003148734966281685,0.0019477483297587485,0.010549449162362227,0.016230320468291395,0.005829501980873347,0.005034935351398009,50.60387467616238,3005.1100624499377,1
133,window,1,3,1,6,83,84,0.000571082837790665,0.000503824219172143,0.0063705638971044976,0.0037106750843324664,0.0030171864312404646,0.0017476932085201012,0.008706994047244293,0.014429546925240035,0.005066191754655113,0.0037856498352446684,50.59090968198143,3055.701135341078,1
134,window,1,4,1,6,83,84,0.00050730583653164,0.00044975581872495874,0.006366323724681835,0.0035805380290508436,0.002909898764725849,0.001606105334634268,0.007889788228840648,0.013147157534378088,0.0042843272933447765,0.0029460255064675035,50.6197736391332,3106.3210683309007,1
135,window,1,5,1,6,83,84,0.0004623258678825316,0.00041156957992129363,0.006361853473094562,0.0034689488447429253,0.002820901513400358,0.0015028804836181536,0.007236288363423448,0.012139894973209052,0.0035327381961059584,0.0023161030891864567,50.613386454060674,3156.9346107570454,1
136,window,1,6,1,6,83,84,0.00042928144014342366,0.00038362018011530146,0.006357556548628413,0.003371030438422845,0.0027455362774582684,0.0014245582918468364,0.0066508414902262366,0.011282360333049288,0.002896028699505162,0.0018053746296776633,50.60268275998533,3207.537458274048,1
137,window,1,7,1,6,83,84,0.00040375637673312225,0.00036220457950191903,0.0063535525426747655,0.0032836766830513166,0.0026804807539003474,0.0013623766999302078,0.006121932855523125,0.010511805824519034,0.0023842851474242337,0.0013750488078129856,50.59042596304789,3258.128036273876,1
138,window,1,8,1,6,83,84,0.0003830207186077818,0.0003450272569758319,0.006349860950565561,0.0032047965721017173,0.002623393219912454,0.001310866954785031,0.005641713156075071,0.00979787467654979,0.0019825621054580323,0.0010173276908644173,50.61713932384737,3308.7453294130974,1
139,window,1,9,1,6,83,84,0.00036544139800039174,0.00033070580841938486,0.006346466990598967,0.0031329181943056663,0.002572600029272557,0.0012666990287775988,0.005202666495749178,0.009126477565417387,0.0016738256855747616,0.0007549877550453309,50.60144587489776,3359.3469293750823,1
140,window,1,10,1,6,83,84,0.00035005658875103806,0.0003184108969881876,0.0063433454921297495,0.00306696300334042,0.0025268782264292917,0.0012278516087161969,0.004798856952407437,0.008491496709046888,0.001444994644340083,0.0006453129501510749,50.59067994588986,3409.9377628259826,1
141,window,1,11,1,6,83,84,0.0003362978595293855,0.0003076354464777724,0.0063404695475542715,0.003006111207167071,0.002485312847247428,0.001193075711448608,0.004425978601392748,0.00789054343766264,0.0012864935357505282,0.0007162703812663412,50.59250582708046,3460.5304202609695,1
142,window,1,12,1,6,83,84,0.0003238211568123122,0.0002980568898226982,0.006337813530948816,0.0029497188882941588,0.002447203994182117,0.001161570334882638,0.004080920941274374,0.007322801273890454,0.001189698146166045,0.0008985951465761697,50.59556933003478,3511.126142268069,1
143,window,1,13,1,6,83,84,0.00031240852858715324,0.00028945828129333615,0.0063353540210155145,0.0028972655948481603,0.0024120056471715282,0.0011327939340824583,0.0037613385903989428,0.0067879540243468055,0.0011446221146581414,0.0011193303512623636,50.61163308401592,3561.7379263138864,1
144,window,1,14,1,6,83,84,0.00030191263255639837,0.00028168418320760266,0.006333069956236873,0.002848320374700526,0.0023792845814479793,0.0011063573113788516,0.0034653460593434787,0.006285682627599596,0.0011394937529384858,0.0013443717206255233,50.58841073513031,3612.326493541943,1
145,window,1,15,1,6,83,84,0.00029222603173213664,0.00027461629888513066,0.0063309425243674436,0.0028025192248667323,0.002348692142018007,0.0010819634673057412,0.003191328064332708,0.005815458426710883,0.0011622389898982939,0.0015600371065001412,50.60501000401564,3662.9316547149792,1
146,window,1,16,1,6,83,84,0.00028326446206766996,0.0002681600422726133,0.00632895497389278,0.002759549747413061,0.0023199443755371413,0.0010593739166353034,0.002937830438373664,0.005376486974958998,0.0012023098749860993,0.001760713230724738,50.61004153685644,3713.5418478630017,1
147,window,1,17,1,6,83,84,0.00027495782214021484,0.00026223706213496944,0.006327092414572402,0.0027191404397915752,0.0022928077060835137,0.0010383896988626932,0.0027035013702163355,0.004967723893074852,0.0012516037170266622,0.0019441622976424967,50.59390514413826,3764.1359081759583,1
148,window,1,18,1,6,83,84,0.0002672453596584952,0.0002567809682024847,0.006325341628665948,0.002681053019896237,0.002267088371245743,0.0010188404669751777,0.0024870621213846957,0.004587920948419777,0.0013044309542619647,0.0021097246362112238,50.58287157583982,3814.718968311092,1
149,window,1,19,1,6,83,84,0.00026007310017018686,0.000251734764970107,0.0063236908980404795,0.002645076775018055,0.0022426244683576013,0.0010005779894778593,0.002287294114876473,0.004235680680858541,0.0013570355361931978,0.0022575514874905557,50.5907047491055,3865.309856239939,1
150,window,1,20,1,6,83,84,0.00025339244992528736,0.00024704919448863456,0.0063221298470582605,0.002611024286496887,0.0022192798547874468,0.0009834720585423552,0.0021030345461457733,0.003909508941406265,0.001407056582943232,0.0023882366181208767,50.571530730929226,3915.8815396910068,1
151,window,1,21,1,6,83,84,0.00024715939824020475,0.00024268156793848754,0.006320649299854993,0.0025787281085061812,0.0021969393948874055,0.0009674077165180508,0.0019331759938673917,0.003607860708301488,0.0014530879175036185,0.0025026200001205252,50.623919364996254,3966.505608261097,1
152,window,1,22,1,6,83,84,0.0002413340160851898,0.00023859486857642854,0.006319241150606581,0.002548038122982187,0.002175505205709175,0.0009522832175307545,0.001776667528100124,0.0033291777091128405,0.0014943595606872132,0.002601674079949173,50.63432822818868,4017.140094087925,1
153,window,1,23,1,6,83,84,0.0002358800950919991,0.00023475701551770324,0.006317898245654724,0.002518819384790837,0.00215489365770498,0.0009380084148592841,0.0016325160033162096,0.0030719179551122163,0.0015305194869991406,0.0026864337662268005,50.623796821106225,4067.7640492948703,1
154,window,1,24,1,6,83,84,0.0002307648501237664,0.00023114023298982628,0.006316614276603357,0.0024909503309779356,0.0021350329558739137,0.0009245034117987777,0.0014997869192118825,0.0028345780270277485,0.0015614872844015389,0.0027579516111092763,50.64945379900746,4118.413657166995,1
155,window,1,25,1,6,83,84,0.00022595864992746274,0.00022772049742240393,0.006315383683647565,0.002464321267136529,0.002115861173777853,0.0009116973914413049,0.0013776046124394346,0.00261570919889144,0.001587356612452824,0.0028172685523519874,50.58355193887837,4168.99736323487,1
156,window,1,26,1,6,83,84,0.00022143476139287633,0.00022447704817008183,0.006314201568466707,0.002438833069908345,0.0020973246453552257,0.0008995275810893151,0.0012651517512837125,0.002413928512693757,0.00160833010637086,0.002865394790076885,50.59985943697393,4219.597374716075,1
157,window,1,27,1,6,83,84,0.00021716910305824628,0.00022139195384580647,0.0063130636160369505,0.0024143960620434325,0.002079376642425945,0.0008879383273509905,0.0011616682065526253,0.002227925823782944,0.0016246757761362498,0.0029032975213367975,50.6433721689973,4270.240902279969,1
158,window,1,28,1,6,83,84,0.0002131400079290787,0.00021844972888033362,0.006311966024719947,0.0023909290282329034,0.002061976282326265,0.0008768802678653292,0.0010664494131683803,0.0020564676989360377,0.0016366977108707758,0.0029318934301303043,50.61562708602287,4320.856682885904,1
159,window,1,29,1,6,83,84,0.00020932799723253893,0.00021563699593354013,0.0063109054439823556,0.0023683583480149798,0.0020450876222754253,0.0008663095901951196,0.0009788443498324325,0.0018983989092184609,0.0016447163859747537,0.0029520445257170728,50.62528137490153,4371.482124086935,1
160,window,1,30,1,6,83,84,0.0002057155669232109,0.00021294219011857185,0.006309878919103583,0.0023466172276674184,0.0020286789061743082,0.0008561873704259555,0.0008982532555349082,0.0017526421200618288,0.0016490554781858457,0.0029645563498253767,50.647746252128854,4422.130028100917,1
161,window,1,31,1,6,83,84,0.00020228698837398387,0.00021035530111376556,0.006308883842240289,0.0023256450169593258,0.002012721936454382,0.0008464789848291202,0.0008241251900186823,0.0016181962655748869,0.0016500331330736287,0.0029701778568304565,50.62149819196202,4472.751682030037,1
