global_sweep,window,window_sweep,degree_min,degree_max,window_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
695,3,65,3,8,155,165,3.4130168872939355e-05,3.1018580450231886e-05,0.006228342102440035,0.0006355110807713489,0.0006088207364020882,0.00018958193104051495,0.005365148326536825,0.01387012753510815,0.005376553833597637,0.013631533875354481,1
696,3,66,3,8,155,165,3.408620960334405e-05,3.098359848101013e-05,0.0062283478717384474,0.0006352626395867069,0.0006085933807804614,0.00018945541012107102,0.005318869446837065,0.013750165546672681,0.00532608700188805,0.013503486701962372,1
697,3,67,3,8,155,165,3.404289296383194e-05,3.0949113657348566e-05,0.006228353478787307,0.0006350174900594002,0.0006083695302902129,0.0001893307086561418,0.0052729610826506654,0.013631163237774503,0.005276159696325353,0.013376817923514046,1
698,3,68,3,8,155,165,3.40002079792956e-05,3.0915118903120834e-05,0.006228358918627076,0.0006347755663400117,0.0006081491138563248,0.0001892077949020501,0.0052274209973681325,0.013513114724835013,0.005226763431916944,0.01325150543676656,1
699,3,69,3,8,155,165,3.395814392453219e-05,3.088160718937972e-05,0.006228364186896267,0.0006345368036967728,0.0006079320617911357,0.00018908663766270276,0.005182245532372566,0.013396010481651666,0.0051778900888396154,0.013127528097659834,1
700,3,70,3,8,155,165,3.391669029757458e-05,3.084857153755808e-05,0.0062283692797951255,0.0006343011385919924,0.0006077183057650569,0.0001889672062708376,0.005137434010828532,0.013279848653621643,0.0051295317971767306,0.01300486542872841,1
701,3,71,3,8,155,165,3.387583683409057e-05,3.081600502578654e-05,0.006228374194033188,0.0006340685085479813,0.0006075077787842838,0.00018884947059310362,0.005092982084103288,0.013164617955227447,0.005081680831588418,0.012883497347349672,1
702,3,72,3,8,155,165,3.383557348209544e-05,3.078390079158695e-05,0.006228378926798962,0.000633838852221781,0.0006073004151583815,0.00018873340101169863,0.0050488883333568955,0.013050314645333514,0.0050343296039261284,0.012763404145883814,1
703,3,73,3,8,155,165,3.379589040149904e-05,3.0752252035975043e-05,0.006228383475720334,0.0006336121093572425,0.000607096150476335,0.00018861896842083182,0.005005150300539259,0.012936932303098787,0.004987470744461933,0.01264456669870694,1
704,3,74,3,8,155,165,3.375677795974318e-05,3.072105202551805e-05,0.006228387838830694,0.000633388220749625,0.0006068949215886315,0.00018850614421908688,0.004961765007347671,0.012824463179216048,0.004941097196156699,0.01252696669594023,1
705,3,75,3,8,155,165,3.3718226717721824e-05,3.069029409576789e-05,0.006228392014540062,0.0006331671282748413,0.0006066966665732178,0.00018839490029829564,0.00491873088297629,0.012712903160065032,0.0048952018800114605,0.012410585795455426,1
706,3,76,3,8,155,165,3.3680227431361304e-05,3.0659971652403385e-05,0.0062283960016020785,0.0006329487748331794,0.000606501324725521,0.00018828520903963473,0.00487604512414155,0.012602244959796985,0.0048497782306976215,0.01229540698022901,1
707,3,77,3,8,155,165,3.3642771042755936e-05,3.063007817561283e-05,0.006228399799089861,0.0006327331043449098,0.0006063088365164102,0.00018817704330450076,0.004833705297971759,0.01249248224965492,0.004804819347624709,0.012181412401926417,1
708,3,78,3,8,155,165,3.3605848675240524e-05,3.0600607219206e-05,0.006228403406369456,0.0006325200617360627,0.0006061191435877585,0.00018807037642682863,0.004791709046471496,0.012383608900403752,0.004760319003246874,0.012068585939792419,1
709,3,79,3,8,155,165,3.356945162741111e-05,3.057155241367509e-05,0.006228406823077615,0.0006323095929210882,0.0006059321887193736,0.0001879651822051324,0.004750053986222819,0.012275618724803958,0.004716270830062458,0.01195691113685398,1
710,3,80,3,8,155,165,3.35335713655468e-05,3.0542907467416146e-05,0.006228410049100628,0.0006321016448123221,0.0006057479158034295,0.00018786143489453813,0.0047087383813277095,0.012168507190591503,0.004672668542933526,0.011846371758706087,1
711,3,81,3,8,155,165,3.349819952476424e-05,3.051466616592733e-05,0.006228413084550592,0.0006318961652622346,0.000605566269842699,0.00018775910920118495,0.004667759353420486,0.012062266853540917,0.004629506489657283,0.011736953195471468,1
712,3,82,3,8,155,165,3.346332790134031e-05,3.0486822376723125e-05,0.0062284159297501095,0.0006316931030688924,0.0006053871968951237,0.00018765818027446506,0.004627114573698759,0.011956891664701251,0.004586778301284243,0.011628639031704987,1
713,3,83,3,8,155,165,3.3428948447412654e-05,3.045937004520473e-05,0.006228418585213479,0.0006314924079703575,0.0006052106440896826,0.0001875586236986214,0.004586802013342871,0.011852376361971343,0.004544478676023845,0.011521415576851851,1
714,3,84,3,8,155,165,3.3395053270023356e-05,3.0432303199314464e-05,0.006228421051630258,0.0006312940306051914,0.0006050365595749891,0.00018746041548735586,0.004546818933440349,0.011748713854320511,0.004502601649224644,0.011415267467278408,1
715,3,85,3,8,155,165,3.336163462364892e-05,3.0405615946370264e-05,0.006228423329850768,0.0006310979225225982,0.0006048648925252871,0.00018736353207480773,0.004507163335037175,0.011645898964815216,0.004461142054038926,0.011310181380561645,1
716,3,86,3,8,155,165,3.332868490424875e-05,3.0379302475514384e-05,0.006228425420873414,0.0006309040361820919,0.0006046955930996476,0.0001872679503079371,0.004467833535356374,0.01154392732537936,0.004420094335246641,0.011206143016429889,1
717,3,87,3,8,155,165,3.3296196654535505e-05,3.0353357057053628e-05,0.00622842732582755,0.0006307123248821578,0.0006045286124372961,0.00018717364744353453,0.004428826328369938,0.011442790650295541,0.004379453369241255,0.011103139184813085,1
718,3,88,3,8,155,165,3.326416255301413e-05,3.032777404358107e-05,0.0062284290459656624,0.0006305227427924232,0.0006043639026215233,0.00018708060113798984,0.004390139773592186,0.011342483915634657,0.004339213764299567,0.011001156022504625,1
719,3,89,3,8,155,165,3.3232575414235855e-05,3.030254786773252e-05,0.006228430582649164,0.0006303352449183831,0.0006042014166825936,0.00018698878944206607,0.004351771385910627,0.011243000700189503,0.004299370734926378,0.010900181216472618,1
720,3,90,3,8,155,165,3.320142818113709e-05,3.0277673043335015e-05,0.006228431937340497,0.0006301497871173787,0.0006040411085643718,0.00018689819079264716,0.004313719433397102,0.01114433651997251,0.0042599192688209395,0.010800201887215399,1
721,3,91,3,8,155,165,3.3170713925956583e-05,3.0253144164303355e-05,0.006228433111592692,0.0006299663260541301,0.0006038829331140717,0.00018680878400708013,0.004275981360256371,0.011046484765947044,0.00422085462252114,0.010701205845941898,1
722,3,92,3,8,155,165,3.3140425847251584e-05,3.0228955905923575e-05,0.006228434107038269,0.0006297848191920689,0.000603726846052466,0.00018672054827762865,0.004238554802186512,0.010949439339298034,0.004182171851336219,0.010603180399878719,1
723,3,93,3,8,155,165,3.311055726648897e-05,3.0205103022086443e-05,0.006228434925383148,0.0006296052247794826,0.0006035728039759243,0.00018663346316411612,0.00420143734816309,0.010853194009505315,0.0041438665582526025,0.01050611425742164,1
724,3,94,3,8,155,165,3.308110162074185e-05,3.0181580346402694e-05,0.006228435568400266,0.0006294275018714853,0.0006034207643197725,0.00018654750858627034,0.004164627476004549,0.01075774483637431,0.0041059340019409234,0.010409995257704748,1
725,3,95,3,8,155,165,3.305205246941759e-05,3.015838279073203e-05,0.006228436037917331,0.0006292516102466854,0.0006032706853590964,0.0001864626648207278,0.004128121916583981,0.010663083392725392,0.004068369890532848,0.010314812388610595,1
726,3,96,3,8,155,165,3.30234034813081e-05,3.0135505345406595e-05,0.006228436335816773,0.0006290775104714643,0.0006031225261749065,0.0001863789124913518,0.004091919317988967,0.010569206174033646,0.0040311696550661925,0.010220553941700938,1
727,3,97,3,8,155,165,3.2995148437962346e-05,3.011294307735142e-05,0.006228436464025129,0.0006289051638462362,0.0006029762466525282,0.00018629623256519022,0.004056017319734567,0.0104761070967207,0.00399432912682837,0.010127209229059035,1
728,3,98,3,8,155,165,3.2967281232512306e-05,3.009069113050244e-05,0.006228436424507288,0.0006287345323795682,0.0006028318074596511,0.00018621460634693667,0.004020413200880968,0.010383779136728144,0.00395784404812843,0.010034767344032232,1
729,3,99,3,8,155,165,3.293979586401137e-05,3.006874472413018e-05,0.006228436219263397,0.0006285655788012994,0.0006026891700347887,0.00018613401547175036,0.003985104916423662,0.010292217015384766,0.003921710332679026,0.009943217820939263,1
730,3,100,3,8,155,165,3.291268643323054e-05,3.0047099152931625e-05,0.006228435850324317,0.0006283982665666127,0.0006025482965616735,0.0001860544418989908,0.0039500908208325415,0.010201416487526333,0.0038859237631751822,0.009852549865890058,1
731,3,101,3,8,155,165,3.288594714686952e-05,3.0025749785029824e-05,0.006228435319744227,0.0006282325597955422,0.0006024091499714424,0.0001859758679085978,0.003915368039062506,0.010111370134271751,0.003850480536742886,0.009762753741678119,1
732,3,102,3,8,155,165,3.2859572308890334e-05,3.00046920619286e-05,0.006228434629599102,0.0006280684233109689,0.0006022716939161869,0.00018589827609353452,0.0038809349668684997,0.010022073820445654,0.0038153766679465996,0.009673819253582861,1
733,3,103,3,8,155,165,3.2833556324241586e-05,2.998392149801989e-05,0.006228433781981039,0.0006279058225785862,0.00060213589275444,0.0001858216493555641,0.003846788797638645,0.009933520303515022,0.00378060821760957,0.009585736327553536,1
734,3,104,3,8,155,165,3.280789369313583e-05,2.9963433679221557e-05,0.00622843277899576,0.0006277447237299539,0.0006020017115395214,0.00018574597089930493,0.0038129275958724905,0.009845704596605092,0.003746171376205036,0.009498495223133983,1
735,3,105,3,8,155,165,3.278257900844954e-05,2.9943224261574457e-05,0.006228431622760072,0.0006275850935528702,0.0006018691160096603,0.00018567122422627708,0.0037793494553552552,0.009758621776653922,0.003712062475053666,0.009412086561754589,1
736,3,106,3,8,155,165,3.275760695710559e-05,2.9923288970463916e-05,0.006228430315396411,0.0006274268994546657,0.0006017380725780084,0.0001855973931308369,0.00374605184789714,0.009672265328304465,0.0036782779824132143,0.009326501316332924,1
737,3,107,3,8,155,165,3.27329723144505e-05,2.9903623600391162e-05,0.006228428859033135,0.0006272701094798666,0.0006016085483057232,0.00018552446169340064,0.0037130329787540654,0.009586630621765546,0.0036448141243555967,0.009241729847350189,1
738,3,108,3,8,155,165,3.2708669946523515e-05,2.988422401426675e-05,0.006228427255799196,0.0006271146922691621,0.00060148051089371,0.0001854524142770775,0.0036802902956065667,0.009501711075730617,0.0036116672635675266,0.009157762866445202,1
739,3,109,3,8,155,165,3.2684694805471317e-05,2.9865086140706658e-05,0.006228425507822996,0.0006269606170722611,0.0006013539286843504,0.00018538123552183915,0.003647821855545009,0.009417501682487983,0.0035788341605679946,0.0090745920985826,1
740,3,110,3,8,155,165,3.266104192730974e-05,2.9846205975207988e-05,0.006228423617231485,0.0006268078537377006,0.0006012287706264363,0.0001853109103389314,0.0036156256779586787,0.009333997325809433,0.0035463111172483915,0.008992208106696247,1
741,3,111,3,8,155,165,3.263770643280235e-05,2.982757957747615e-05,0.006228421586145357,0.0006266563726864877,0.0006011050062838507,0.00018524142390731235,0.0035836994810794463,0.009251192135672314,0.0035140949553523963,0.00891060277622002,1
742,3,112,3,8,155,165,3.2614683524112585e-05,2.9809203071602687e-05,0.006228419416679416,0.0006265061449125685,0.0006009826058108227,0.00018517276166805436,0.003552041174992337,0.009169080714160479,0.0034821822436177053,0.008829767353935753,1
743,3,113,3,8,155,165,3.2591968483666446e-05,2.9791072644517615e-05,0.006228417110940359,0.0006263571419699274,0.0006008615399459996,0.00018510490931977677,0.003520648650202625,0.009087657620691775,0.003450569738717835,0.008749693565656651,1
744,3,114,3,8,155,165,3.256955667259485e-05,2.9773184545350102e-05,0.006228414671024532,0.0006262093359651283,0.000600741779999515,0.0001850378528144093,0.0034895198701260085,0.009006917611446397,0.0034192542105936667,0.008670373172986925,1
745,3,115,3,8,155,165,3.2547443528537036e-05,2.975553508453079e-05,0.006228412099018218,0.000626062699550195,0.0006006232978380358,0.00018497157835189093,0.0034586528268540674,0.00892685550170018,0.003388232399576986,0.008591797865214825,1
746,3,116,3,8,155,165,3.252562456525618e-05,2.9738120632467173e-05,0.006228409396994456,0.0006259172059075206,0.0006005060658819828,0.0001849060723766737,0.003428045433725205,0.008847465914780356,0.003357501259162172,0.008513959874844632,1
747,3,117,3,8,155,165,3.250409537130934e-05,2.9720937618736856e-05,0.006228406567012738,0.0006257728287369419,0.0006003900570920738,0.00018484132157294778,0.003397695498601188,0.008768743193948115,0.0033270577325457316,0.008436851409548434,1
748,3,118,3,8,155,165,3.2482851608352134e-05,2.970398253200781e-05,0.006228403611117507,0.0006256295422458099,0.0006002752449499611,0.00018477731285993705,0.0033676008939651954,0.0086906818623394,0.00329689860366346,0.008360464275893289,1
749,3,119,3,8,155,165,3.246188900785578e-05,2.9687251917697114e-05,0.006228400531339117,0.0006254873211677536,0.0006001616034603683,0.0001847140333883651,0.003337760035633594,0.00861327782280026,0.0032670209938938373,0.00828479113825137,1
750,3,120,3,8,155,165,3.244120337264118e-05,2.9670742377446482e-05,0.006228397329690344,0.0006253461407152666,0.0006000491071410326,0.00018465147053571757,0.0033081705599648254,0.008536524986917935,0.003237422036501953,0.00820982469236483,1
751,3,121,3,8,155,165,3.242079057502348e-05,2.965445056974904e-05,0.006228394008166547,0.0006252059765828573,0.0005999377309957336,0.00018458961190263162,0.003278830348919962,0.008460417890560314,0.0032080985535722878,0.008135556846995505,1
752,3,122,3,8,155,165,3.240064655379808e-05,2.963837320655049e-05,0.006228390568746177,0.000625066804955804,0.0005998274505282778,0.00018452844530875677,0.0032497376993142813,0.008384952139397899,0.0031790479194850545,0.008061980913564127,1
753,3,123,3,8,155,165,3.238076731396284e-05,2.9622507054440443e-05,0.006228387013388702,0.0006249286024896019,0.0005997182417131348,0.00018446795878867693,0.0032208906341057056,0.00831012263541544,0.0031502671138910485,0.007989089202611684,1
754,3,124,3,8,155,165,3.236114892725855e-05,2.9606848932565166e-05,0.006228383344033934,0.0006247913462836298,0.000599610081001729,0.00018440814058835958,0.0031922868148347243,0.008235923349943384,0.0031217534706460778,0.007916874926617927,1
755,3,125,3,8,155,165,3.23417875273278e-05,2.9591395712283482e-05,0.006228379562603428,0.0006246550139122524,0.0005995029453016403,0.00018434897916100058,0.003163924752346065,0.008162350434880625,0.003093504155535517,0.007845330871524218,1
756,3,126,3,8,155,165,3.2322679311987555e-05,2.9576144316228783e-05,0.006228375670997669,0.0006245195833785418,0.0005993968119738629,0.00018429046316345682,0.0031358021739169854,0.008089398036124783,0.0030655164538341507,0.00777445012866325,1
757,3,127,3,8,155,165,3.230382054000981e-05,2.9561091717335082e-05,0.006228371671097409,0.0006243850331312704,0.0005992916588215075,0.0001842325814526227,0.0031079173218969292,0.008017061613284958,0.003037787672476987,0.007704225844416026,1
758,3,128,3,8,155,165,3.228520753174255e-05,2.9546234938104457e-05,0.0062283675647620785,0.0006242513420359785,0.0005991874640853475,0.0001841753230819796,0.0030802680208259566,0.007945335558404435,0.0030103152021583907,0.007634651380367762,1
759,3,129,3,8,155,165,3.2266836666413145e-05,2.953157104976939e-05,0.00622836335383046,0.0006241184893879492,0.0005990842064310479,0.00018411867729808224,0.003052852541794804,0.007874215408816457,0.0029830964028112147,0.007565720020965573,1
760,3,130,3,8,155,165,3.224870438065251e-05,2.9517097171088472e-05,0.006228359040121257,0.0006239864549032857,0.0005989818649449256,0.0001840626335365621,0.0030256691302247554,0.0078036966309300276,0.002956128745944206,0.007497425333825039,1
761,3,131,3,8,155,165,3.223080716938662e-05,2.9502810469007637e-05,0.006228354625430652,0.0006238552186958709,0.0005988804191103538,0.00018400718141901672,0.0029987157434753085,0.007733773963830284,0.002929409423944807,0.007429760178948003,1
762,3,132,3,8,155,165,3.2213141585288075e-05,2.948870815565718e-05,0.006228350111532563,0.000623724761265162,0.000598779848831708,0.00018395231075063223,0.0029719902147991788,0.007664441815418733,0.0029029362722129324,0.007362719051504539,1
763,3,133,3,8,155,165,3.2195704233524854e-05,2.947478748891476e-05,0.006228345500181261,0.0006235950635294785,0.0005986801343987125,0.0001838980115152587,0.00294549127574955,0.007595696907505737,0.002876706645378606,0.007296295224891372,1
764,3,134,3,8,155,165,3.217849177529901e-05,2.9461045772187294e-05,0.0062283407931083695,0.0006234661067754678,0.0005985812564801184,0.0001838442738730449,0.0029192167208840925,0.007527533549108505,0.002850717933783788,0.0072304820652654,1
765,3,135,3,8,155,165,3.2161500925856085e-05,2.9447480351689927e-05,0.006228335992022884,0.0006233378726601935,0.0005984831961424839,0.00018379108815781375,0.002893164576168983,0.0074599466476573135,0.002824968053866778,0.007165274274840204,1
766,3,136,3,8,155,165,3.2144728451762875e-05,2.9434088617837836e-05,0.006228331098613301,0.0006232103432230628,0.0005983859348083972,0.0001837384448727467,0.0028673332632287926,0.007392932125712556,0.0027994543114297672,0.007100665005980199,1
767,3,137,3,8,155,165,3.2128171171206496e-05,2.942086800304867e-05,0.006228326114545642,0.0006230835008674882,0.0005982894542733646,0.00018368633468834045,0.0028417209896869477,0.00732648536279512,0.0027741744935756985,0.0070366486340638305,1
768,3,138,3,8,155,165,3.2111825952552044e-05,2.9407815981682862e-05,0.006228321041465035,0.0006229573283599962,0.0005981937366869562,0.00018363474843893015,0.002816326041799049,0.007260601923752371,0.0027491261886484104,0.006973219030727504,1
769,3,139,3,8,155,165,3.209568971546481e-05,2.9394930069267137e-05,0.006228315880993405,0.0006228318088009129,0.0005980987645525584,0.0001835836771200791,0.0027911463176754584,0.007195276393784405,0.0027243071390163458,0.006910370458952362,1
770,3,140,3,8,155,165,3.207975942797783e-05,2.9382207821547593e-05,0.006228310634731624,0.0006227069256389712,0.0005980045207175835,0.0001835331118851809,0.002766180118901615,0.0071305043826303,0.0026997150549188794,0.0068480971000886605,1
771,3,141,3,8,155,165,3.206403210567348e-05,2.936964683398566e-05,0.006228305304259142,0.0006225826626686529,0.0005979109883674904,0.0001834830440432735,0.002741425849649683,0.007066281769066073,0.0026753476853878487,0.006786393236218905,1
772,3,142,3,8,155,165,3.204850481154975e-05,2.9357244740961923e-05,0.0062282998911339605,0.0006224590040132467,0.0005978181510191982,0.00018343346505575616,0.002716881699754994,0.007002603879742028,0.002651202815872422,0.006725253241124277,1
773,3,143,3,8,155,165,3.203317465517207e-05,2.9344999215462473e-05,0.006228294396892335,0.0006223359341207335,0.0005977259925116127,0.00018338436653386915,0.002692545910150848,0.006939466171801385,0.0026272781823826856,0.006664671363605219,1
774,3,144,3,8,155,165,3.20180387925557e-05,2.9332907968077673e-05,0.006228288823048651,0.0006222134377501771,0.0005976344970057138,0.00018333574023622246,0.002668416588306399,0.006876863760136546,0.0026035716668601524,0.006604642224256188,1
775,3,145,3,8,155,165,3.2003094422977715e-05,2.9320968745981522e-05,0.006228283171097488,0.0006220914999910212,0.000597543648977812,0.00018328757806584256,0.0026444923658014903,0.006814793105709953,0.0025800811833597516,0.006545160525125594,1
776,3,146,3,8,155,165,3.198833879073698e-05,2.930917933343496e-05,0.00622827744251142,0.0006219701062298585,0.000597453433202855,0.0001832398720674433,0.0026207713168178845,0.006753249237521864,0.002556804449388609,0.006486220469107895,1
777,3,147,3,8,155,165,3.197376918311103e-05,2.929753754997901e-05,0.0062282716387427346,0.0006218492421615012,0.0005973638347617493,0.0001831926144254151,0.002597251868672236,0.006692228089749544,0.002533739465158875,0.006427816978093992,1
778,3,148,3,8,155,165,3.1959382930822505e-05,2.928604125032816e-05,0.006228265761222002,0.000621728893766979,0.000597274839034436,0.00018314579746129216,0.00257393215361961,0.006631724841506192,0.00251088422303704,0.006369944954792237,1
779,3,149,3,8,155,165,3.194517740537955e-05,2.9274688324008537e-05,0.0062282598113602315,0.0006216090473312763,0.0005971864316830553,0.00018309941363082126,0.0025508107575464485,0.006571735835761587,0.002488236542942393,0.006312598863705868,1
780,3,150,3,8,155,165,3.1931150019703904e-05,2.926347669438367e-05,0.0062282537905480615,0.0006214896894206854,0.0005970985986548849,0.00018305345552164463,0.002527885938117064,0.006512256570964984,0.0024657944203731433,0.006255773614808101,1
781,3,151,3,8,155,165,3.191729822742759e-05,2.9252404317877935e-05,0.006228247700155271,0.0006213708068833678,0.0005970113261832046,0.0001830079158519628,0.0025051560861591095,0.0064532828904607775,0.0024435559830391683,0.006199464456253456,1
782,3,152,3,8,155,165,3.190361952202234e-05,2.924146918435671e-05,0.006228241541532044,0.000621252386837572,0.0005969246007628323,0.0001829627874664195,0.0024826194818677308,0.006394810351961559,0.0024215190435562263,0.006143665834248848,1
783,3,153,3,8,155,165,3.189011143572175e-05,2.9230669315134183e-05,0.006228235316008868,0.0006211344166788772,0.0005968384091689905,0.00018291806333564273,0.0024602746433872295,0.006336835121130683,0.002399681861473504,0.0060883733310618075,1
784,3,154,3,8,155,165,3.187677153986695e-05,2.9220002763838127e-05,0.006228229024896,0.0006210168840585034,0.0005967527384311747,0.00018287373655267292,0.0024381197942580325,0.006279352610940875,0.0023780423380045513,0.006033581619699735,1
785,3,155,3,8,155,165,3.1863597442547044e-05,2.9209467614965193e-05,0.006228222669485569,0.0006208997769029213,0.0005966675758385064,0.00018282980033165503,0.0024161536305125505,0.006222359447231597,0.0023565986054290156,0.005979285959744563,1
786,3,156,3,8,155,165,3.185058679038613e-05,2.919906198364577e-05,0.00622821625104901,0.0006207830833768587,0.0005965829089350792,0.0001827862480052257,0.002394374246111642,0.006165850704976921,0.0023353487902370625,0.005925481595602065,1
787,3,157,3,8,155,165,3.183773726547597e-05,2.918878401511747e-05,0.0062282097708397585,0.0006206667919082664,0.0005964987255120078,0.00018274307302262088,0.0023727803322811073,0.006109823003447863,0.0023142910032901104,0.0058721637339330425,1
788,3,158,3,8,155,165,3.1825046586541083e-05,2.9178631884068257e-05,0.006228203230092072,0.0006205508911623699,0.0005964150136057412,0.00018270026894742046,0.0023513701580686677,0.0060542718615565205,0.00229342342351265,0.005819327753068406,1
789,3,159,3,8,155,165,3.181251250683828e-05,2.9168603794419782e-05,0.0062281966300222254,0.0006204353700570499,0.0005963317614863178,0.00018265782945559484,0.002330142409368843,0.0059991938867847,0.0022727441272501446,0.005766968771120323,1
790,3,160,3,8,155,165,3.180013281525066e-05,2.9158697978422625e-05,0.006228189971827553,0.0006203202177356283,0.0005962489576644416,0.0001826157483336803,0.0023090953335327636,0.005944584544389322,0.002252251416944517,0.005715082481298242,1
791,4,0,4,9,200,220,3.21069627011577e-05,2.9376581701252177e-05,0.006228467241157939,0.0006190810459283589,0.0005955071260442693,0.00018294236159967271,0.08277172042093738,0.4149625000369185,0.021480715230918702,0.049094344247237784,0
792,4,1,4,9,200,220,3.2064819485630786e-05,2.9252499038763862e-05,0.006228420154613155,0.0006185980686353945,0.0005953363755209384,0.00018271076294002793,0.032319580469915565,0.09871666770119496,0.011128923992977545,0.027597401521651407,0
793,4,2,4,9,200,220,3.195499706476644e-05,2.9167232300755126e-05,0.00622840255176875,0.000618251983815214,0.0005951565314803376,0.00018246308089507672,0.025039101438240077,0.07646201165320578,0.008901557739428748,0.023229941733107228,1
794,4,3,4,9,200,220,3.184804304929559e-05,2.9109546399040788e-05,0.006228396142654825,0.0006179704735106139,0.0005949828669075188,0.00018225292349014963,0.020196393410340047,0.061997485012008906,0.007917878259543983,0.021141528681671684,1
795,4,4,4,9,200,220,3.175466534103437e-05,2.906920587527684e-05,0.006228395620590212,0.0006177293841917696,0.00059481326182803,0.00018207813581829117,0.017055268847175717,0.052595391907899636,0.0072424517928145115,0.019536702765924778,1
796,4,5,4,9,200,220,3.167412891032284e-05,2.9039789583342635e-05,0.006228398279359217,0.0006175155782490602,0.0005946456606334566,0.00018193004238191716,0.01491030694818544,0.04615777767057791,0.0067388571724338485,0.018278028260888615,1
797,4,6,4,9,200,220,3.160401154417234e-05,2.9017315492995505e-05,0.006228402412234733,0.0006173206872540712,0.0005944789637342667,0.00018180129213600163,0.01337146606621615,0.041534604572266584,0.006361057000703301,0.017314642747954127,1
798,4,7,4,9,200,220,3.154204206014571e-05,2.8999311190530577e-05,0.006228406940432312,0.0006171391330942949,0.0005943126723549591,0.00018168653379560166,0.012224119829361337,0.038086315964049704,0.006076175197970646,0.01658205139264682,1
799,4,8,4,9,200,220,3.148642647746066e-05,2.898423404626197e-05,0.006228411228131772,0.0006169671355127222,0.0005941466085630624,0.0001815820349313011,0.011341991330756538,0.03543420415070065,0.005858284623073697,0.016019328139911377,1
800,4,9,4,9,200,220,3.1435826364019774e-05,2.8971113418019802e-05,0.006228414938292365,0.0006168021082057312,0.000593980754521373,0.00018148522605475,0.010645819608142508,0.033340226321916994,0.005687949987066461,0.015578083783290566,1
801,4,10,4,9,200,220,3.1389261623644204e-05,2.895933147857216e-05,0.006228417921357597,0.0006166422678040913,0.0005938151650079611,0.00018139433638342164,0.010083463659719728,0.03164788864423188,0.005551163871988001,0.015222702051275778,1
802,4,11,4,9,200,220,3.13460147395433e-05,2.8948489308743718e-05,0.006228420136093112,0.0006164863740394958,0.0005936499215347373,0.00018130813360571035,0.009619306480231593,0.03025040250449773,0.005438114305755357,0.014928034230880828,1
803,4,12,4,9,200,220,3.1305554570933615e-05,2.8938325144508302e-05,0.00622842159880043,0.000616333556741243,0.0005934851092274394,0.00018122574631231016,0.00922849334240524,0.029073278406829613,0.005341968006510977,0.014676503389355198,1
804,4,13,4,9,200,220,3.12674811257983e-05,2.8928664185031228e-05,0.0062284223524122564,0.0006161831993353388,0.000593320806360155,0.0001811465458803789,0.008893309685418812,0.028063426516518667,0.0052580088726073984,0.014455961259577028,1
805,4,14,4,9,200,220,3.1231486909235167e-05,2.891938765501409e-05,0.0062284224492042736,0.0006160348601060233,0.0005931570802848663,0.0001810700686033382,0.00860093168201783,0.027182399295846465,0.005182949889246736,0.014257929938149482,1
806,4,15,4,9,200,220,3.119733030810068e-05,2.891041346778781e-05,0.006228421941899572,0.0006158882188040166,0.0005929939867886543,0.00018099596433515558,0.008341958524306449,0.026401989875692145,0.005114495441035918,0.014076485450258976,1
807,4,16,4,9,200,220,3.1164817341238556e-05,2.8901683999519625e-05,0.006228420879668769,0.0006157430401855657,0.0005928315709824529,0.00018092396245756004,0.008109421208398722,0.025701266227874487,0.005051028140262877,0.01390745452643776,1
808,4,17,4,9,200,220,3.113378898977117e-05,2.8893158225543374e-05,0.006228419306964411,0.0006155991491838373,0.0005926698687865552,0.0001808538490123538,0.00789814170387541,0.02506464923212649,0.004991391923447544,0.01374785834640348,1
809,4,18,4,9,200,220,3.110411264359517e-05,2.8884806601044508e-05,0.006228417263299663,0.000615456413257892,0.0005925089084333048,0.00018078545141375936,0.007704144781383947,0.024480170146968565,0.004934754490659664,0.013595557320197769,1
810,4,19,4,9,200,220,3.107567580940337e-05,2.8876607637990308e-05,0.006228414784049109,0.000615314730526991,0.0005923487119089471,0.00018071862769098747,0.007524433270750642,0.023938782276771122,0.004880499300843252,0.013448972969660295,1
811,4,20,4,9,200,220,3.1048381728678965e-05,2.8868545534808993e-05,0.006228411901145963,0.0006151740213349609,0.0005921892963139183,0.00018065325902837592,0.007356693815831165,0.023433489977431072,0.004828188192768126,0.013306995811691903,1
812,4,21,4,9,200,220,3.1022146201922045e-05,2.886060862684647e-05,0.006228408643833655,0.0006150342222043335,0.000592030674724323,0.00018058924452163416,0.007199111443112587,0.02295879693193054,0.004777469198780268,0.013168738410429955,1
813,4,22,4,9,200,220,3.099689509349631e-05,2.8852788185140413e-05,0.0062284050393835505,0.0006148952818727086,0.000591872857201781,0.0001805264971860857,0.007050307275455262,0.022510510351242914,0.004728094567675213,0.01303359025411722,1
814,4,23,4,9,200,220,3.097256269266573e-05,2.8845077631413273e-05,0.006228401113361226,0.0006147571579518313,0.0005917158513985228,0.0001804649412591144,0.006909131888550812,0.022085139240976163,0.004679876129215956,0.012901096358319573,1
815,4,24,4,9,200,220,3.094909019200161e-05,2.8837471965571187e-05,0.006228396890201074,0.0006146198149867042,0.0005915596630491065,0.00018040450996115387,0.006774707203231514,0.021680003863884044,0.0046326566494692715,0.012770881706490511,1
